trade_date,corn_per_ton,soymeal_per_ton,calcium_per_ton,other_per_ton,ration_cost,layer_feed_index,source_type,source_note
2023-07-17,180.7142856,409.4,5.1,16.35,212.045071352,108.54220737890367,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-18,190.8928571,416.2,5.1,16.35,220.36071425699996,112.79884126776723,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-19,197.4999999,414.9,5.1,16.35,224.501499933,114.91843789262767,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-20,195.0892856,410.6,5.1,16.35,221.94032135199998,113.60741484030767,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-21,191.5178571,408.5,5.1,16.35,219.08546425699998,112.14606283213848,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-24,202.9464285,411.6,5.1,16.35,227.42460709499997,116.41472593056969,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-25,201.8749999,416.1,5.1,16.35,227.696749933,116.55403114606251,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-26,195.8035714,418.6,5.1,16.35,224.178892838,114.75330089611965,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-27,193.6607142,415.6,5.1,16.35,222.08317851399997,113.6805409526219,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-28,189.3749999,405.8,5.1,16.35,217.055749933,111.10708714800282,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-07-31,183.2142856,395.9,5.1,16.35,210.750071352,107.87931925960217,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-01,181.1607142,398.3,5.1,16.35,209.90217851399998,107.44529756944692,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-02,178.7499999,392.2,5.1,16.35,206.944999933,105.93156896095444,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-03,176.2499999,398.5,5.1,16.35,206.655999933,105.78363485556592,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-04,177.5892856,397.7,5.1,16.35,207.377321352,106.15286682379201,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-07,177.0535714,391.6,5.1,16.35,205.676392838,105.28219091358989,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-08,178.1249999,394,5.1,16.35,206.92224993300002,105.91992362912887,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-09,176.5178571,390.8,5.1,16.35,205.14146425699997,105.00837021782175,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-10,177.2321428,393.7,5.1,16.35,206.258035676,105.57992383018217,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-11,174.0178571,388.7,5.1,16.35,203.00446425699997,103.91447685029488,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-14,174.1964285,392,5.1,16.35,203.85010709499997,104.3473468043355,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-15,169.8214285,380.5,5.1,16.35,198.38885709499996,101.55182731280242,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-16,171.9642856,382.6,5.1,16.35,200.286571352,102.52323444391779,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-17,173.4821428,380.7,5.1,16.35,200.885535676,102.82983392983674,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-18,176.0714285,389,5.1,16.35,204.44635709499997,104.65255687470886,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-21,172.3214285,396.5,5.1,16.35,203.583857095,104.21105803077256,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-22,171.2499999,395,5.1,16.35,202.535999933,103.67467805902369,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-23,175.1785714,401,5.1,16.35,206.48814283800002,105.69771170960765,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-24,174.3749999,412.3,5.1,16.35,208.43574993299998,106.69465812222757,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-25,174.2857142,415,5.1,16.35,208.96992851399997,106.96809490595747,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-28,177.2321428,418.8,5.1,16.35,211.78003567599998,108.40654019680989,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-29,173.8392856,411.9,5.1,16.35,207.98882135199997,106.4658831056089,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-30,171.6964285,410.2,5.1,16.35,206.17910709499998,105.53952165364299,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-08-31,170.8035714,404,5.1,16.35,204.216892838,104.53509808724198,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-01,171.9642856,399.6,5.1,16.35,204.026571352,104.43767580776922,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-05,173.5714285,397.6,5.1,16.35,204.663357095,104.76363542442968,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-06,173.4821428,399.2,5.1,16.35,204.95553567599998,104.9131965904986,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-07,173.6607142,395.3,5.1,16.35,204.21717851399998,104.5352443198492,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-08,172.7678571,401.4,5.1,16.35,204.96096425699997,104.91597538729363,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-11,173.4821428,404.9,5.1,16.35,206.20953567599997,105.5550975183782,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-12,170.1785714,398.1,5.1,16.35,202.50014283800002,103.65632343178959,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-13,172.2321428,394.8,5.1,16.35,203.150035676,103.98899234385856,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-14,171.6071428,399.4,5.1,16.35,203.743285676,104.29266676607912,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-15,170.0892856,392.1,5.1,16.35,201.120321352,102.9500166597229,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-18,168.3928571,387.9,5.1,16.35,199.05971425699997,101.89522750001332,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-19,170.0892856,389.2,5.1,16.35,200.482321352,102.62343548588943,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-20,172.2321428,395.1,5.1,16.35,203.216035676,104.02277660322065,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-21,169.7321428,388.1,5.1,16.35,200.001035676,102.37707366611305,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-22,170.4464285,385.8,5.1,16.35,199.973607095,102.36303344953066,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-25,171.8749999,389.8,5.1,16.35,201.81074993299998,103.30343511807895,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-26,171.3392856,392.7,5.1,16.35,202.08982135199997,103.44628695444321,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-27,172.5892856,389.1,5.1,16.35,202.135321352,103.46957761809435,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-28,174.4642856,391.5,5.1,16.35,203.919571352,104.38290435698524,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-09-29,170.2678571,381.2,5.1,16.35,198.841964257,101.78376503825434,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-02,174.5535714,374.3,5.1,16.35,200.195392838,102.47656173838406,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-03,174.1071428,371.7,5.1,16.35,199.324285676,102.03065703697229,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-04,173.5714285,372,5.1,16.35,199.031357095,101.88071195886515,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-05,177.6785714,377.2,5.1,16.35,202.92714283799998,103.87489735220791,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-06,175.7142856,372.1,5.1,16.35,200.48907135200002,102.62689069423328,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-09,174.3749999,374.6,5.1,16.35,200.141749933,102.44910286239231,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-10,173.3928571,377.5,5.1,16.35,200.12171425699998,102.43884694611232,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-11,174.2857142,377.1,5.1,16.35,200.631928514,102.70001680654751,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-12,177.1428571,392.9,5.1,16.35,206.022214257,105.45921092135444,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-13,176.1607142,390,5.1,16.35,204.726178514,104.79579262311135,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-16,174.9999999,390.2,5.1,16.35,203.992499933,104.42023523721878,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-17,174.6428571,399.8,5.1,16.35,205.865214257,105.37884533469008,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-18,175.7142856,413.8,5.1,16.35,209.663071352,107.322902745563,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-19,180.3571428,423,5.1,16.35,214.797785676,109.95127426786944,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-20,176.9642856,423.9,5.1,16.35,212.722571352,108.88900792008263,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-23,175.0892856,420.5,5.1,16.35,210.718321352,107.86306698331813,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-24,172.8571428,434.2,5.1,16.35,212.23678567599998,108.64034262807704,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-25,171.4285714,429.2,5.1,16.35,210.17964283799998,107.58732676165512,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-26,171.1607142,429.5,5.1,16.35,210.06617851399997,107.52924633513452,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-27,171.6964285,442.4,5.1,16.35,213.26310709499998,109.16569882517338,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-30,170.8035714,426.5,5.1,16.35,209.166892838,107.0689175393983,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-10-31,170.9821428,431,5.1,16.35,210.276535676,107.63692453088727,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-01,169.6428571,430.4,5.1,16.35,209.24721425699997,107.11003268563809,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-02,167.8571428,426.3,5.1,16.35,207.148785676,106.0358833608909,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-03,170.4464285,442.1,5.1,16.35,212.35960709499997,108.70321278981514,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-06,170.4464285,437.5,5.1,16.35,211.34760709499997,108.18518747959651,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-07,167.3214285,447.4,5.1,16.35,211.43185709499997,108.22831359855493,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-08,169.9999999,449.8,5.1,16.35,213.754499933,109.41723432650161,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-09,167.1428571,436.2,5.1,16.35,208.84821425699997,106.90579148131276,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-10,165.7142856,434.9,5.1,16.35,207.605071352,106.26944811272709,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-13,170.4464285,453.8,5.1,16.35,214.93360709499999,110.02079890493644,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-14,170.8035714,455.6,5.1,16.35,215.56889283799998,110.34599069752048,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-15,174.4642856,452,5.1,16.35,217.229571352,111.19606332833891,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-16,176.1607142,449.2,5.1,16.35,217.750178514,111.46255313722932,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-17,173.3035714,436.5,5.1,16.35,213.041892838,109.05246307012673,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-20,174.1071428,443.3,5.1,16.35,215.07628567599997,110.09383360472306,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-21,174.6428571,442,5.1,16.35,215.14921425699998,110.1311644849566,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-22,174.1964285,437.6,5.1,16.35,213.882107095,109.48255422737233,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-24,172.3214285,434.1,5.1,16.35,211.855857095,108.44535187082046,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-27,169.7321428,436.6,5.1,16.35,210.671035676,107.83886226298335,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-28,169.1071428,430.5,5.1,16.35,208.91028567599997,106.93756476795622,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-29,169.9107142,427,5.1,16.35,208.67867851399998,106.81900906445435,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-11-30,172.4107142,424,5.1,16.35,209.693678514,107.3385700228258,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-01,173.1249999,412.7,5.1,16.35,207.686249933,106.31100202538087,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-04,173.3928571,408.3,5.1,16.35,206.897714257,105.90736424061966,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-05,175.1785714,417.8,5.1,16.35,210.18414283799999,107.58963023388436,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-06,172.9464285,408.5,5.1,16.35,206.642607095,105.776779293254,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-07,174.2857142,406.8,5.1,16.35,207.165928514,106.04465848339385,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-08,173.3928571,404.7,5.1,16.35,206.10571425699996,105.50195312827462,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-11,171.9642856,404.6,5.1,16.35,205.126571352,105.00074679713731,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-12,173.3035714,401.6,5.1,16.35,205.363892838,105.12222756433759,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-13,171.2499999,393.6,5.1,16.35,202.227999933,103.51701818200063,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-14,171.1607142,395.8,5.1,16.35,202.65217851399998,103.73414786679372,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-15,172.4999999,396.6,5.1,16.35,203.725499933,104.28356255161762,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-18,170.3571428,401.4,5.1,16.35,203.34578567599996,104.08919338583019,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-19,168.8392856,392.4,5.1,16.35,200.348821352,102.55509914308884,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-20,167.7678571,388.7,5.1,16.35,198.81696425699997,101.77096797031415,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-21,168.7499999,386.4,5.1,16.35,198.968999933,101.8487924053183,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-22,168.9285714,391.1,5.1,16.35,200.12264283800002,102.43932227067815,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-26,171.5178571,395.9,5.1,16.35,202.913464257,103.86789552299261,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-27,170.1785714,393.8,5.1,16.35,201.554142838,103.17208238093303,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-28,169.3749999,390.7,5.1,16.35,200.333749933,102.54738434417293,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2023-12-29,168.3035714,386,5.1,16.35,198.58189283800002,101.65063897352464,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-02,165.6249999,379.5,5.1,16.35,195.357249933,100,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-03,166.1607142,380.4,5.1,16.35,195.91417851399999,100.28508211555548,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-04,166.6071428,376.2,5.1,16.35,195.289285676,99.96521027142668,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-05,164.5535714,369.4,5.1,16.35,192.41739283799998,98.49513796083419,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-08,162.4999999,368.5,5.1,16.35,190.843499933,97.68948938339989,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-09,164.0178571,367.6,5.1,16.35,191.66246425699998,98.10870306719245,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-10,164.1071428,364.3,5.1,16.35,190.99628567599999,97.76769776473837,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-11,163.4821428,362.2,5.1,16.35,190.11553567599998,97.31685706120571,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-12,159.6428571,362.1,5.1,16.35,187.52121425699997,95.98886876290105,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-16,158.3928571,371.1,5.1,16.35,188.663714257,96.57369476776746,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-17,157.9464285,358.7,5.1,16.35,185.636607095,95.02417092719425,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-18,158.5714285,361.3,5.1,16.35,186.627357095,95.53131872966374,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-01-19,159.1071428,356.5,5.1,16.35,185.930285676,95.17449991733962,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
